subject	activity	featDomain	featAcceleration	featInstrument	featJerk	featMagnitude	featVariable	featAxis	count	average
19	WALKING	Time	NA	Gyroscope	Jerk	NA	Mean	Y	52	-0.0307128442115385
19	WALKING	Time	NA	Gyroscope	Jerk	NA	Mean	Z	52	-0.0603091962115385
19	WALKING	Time	NA	Gyroscope	Jerk	NA	SD	X	52	0.0801186523134615
19	WALKING	Time	NA	Gyroscope	Jerk	NA	SD	Y	52	-0.291594827626923
19	WALKING	Time	NA	Gyroscope	Jerk	NA	SD	Z	52	-0.213494065344231
19	WALKING	Time	NA	Gyroscope	Jerk	Magnitude	Mean	NA	52	-0.164699977592308
19	WALKING	Time	NA	Gyroscope	Jerk	Magnitude	SD	NA	52	-0.271487480103846
19	WALKING	Time	Body	Accelerometer	NA	NA	Mean	X	52	0.273931172307692
19	WALKING	Time	Body	Accelerometer	NA	NA	Mean	Y	52	-0.0191773587903846
19	WALKING	Time	Body	Accelerometer	NA	NA	Mean	Z	52	-0.122736673192308
19	WALKING	Time	Body	Accelerometer	NA	NA	SD	X	52	-0.0489049407963462
19	WALKING	Time	Body	Accelerometer	NA	NA	SD	Y	52	0.181801561185577
19	WALKING	Time	Body	Accelerometer	NA	NA	SD	Z	52	-0.13947794235
19	WALKING	Time	Body	Accelerometer	NA	Magnitude	Mean	NA	52	0.0648173438653846
19	WALKING	Time	Body	Accelerometer	NA	Magnitude	SD	NA	52	-0.0993927171359615
19	WALKING	Time	Body	Accelerometer	Jerk	NA	Mean	X	52	0.0822246284461538
19	WALKING	Time	Body	Accelerometer	Jerk	NA	Mean	Y	52	0.0144113482019523
19	WALKING	Time	Body	Accelerometer	Jerk	NA	Mean	Z	52	-0.0327528722288462
19	WALKING	Time	Body	Accelerometer	Jerk	NA	SD	X	52	0.110306729315577
19	WALKING	Time	Body	Accelerometer	Jerk	NA	SD	Y	52	0.0809271194038462
19	WALKING	Time	Body	Accelerometer	Jerk	NA	SD	Z	52	-0.179390497475
19	WALKING	Time	Body	Accelerometer	Jerk	Magnitude	Mean	NA	52	0.109450990201923
19	WALKING	Time	Body	Accelerometer	Jerk	Magnitude	SD	NA	52	0.0356558788076923
19	WALKING	Time	Gravity	Accelerometer	NA	NA	Mean	X	52	0.935222559230769
19	WALKING	Time	Gravity	Accelerometer	NA	NA	Mean	Y	52	-0.2233381
19	WALKING	Time	Gravity	Accelerometer	NA	NA	Mean	Z	52	-0.0898428797307692
19	WALKING	Time	Gravity	Accelerometer	NA	NA	SD	X	52	-0.9698614625
19	WALKING	Time	Gravity	Accelerometer	NA	NA	SD	Y	52	-0.958651200384615
19	WALKING	Time	Gravity	Accelerometer	NA	NA	SD	Z	52	-0.929187930961539
19	WALKING	Time	Gravity	Accelerometer	NA	Magnitude	Mean	NA	52	0.0648173438653846
19	WALKING	Time	Gravity	Accelerometer	NA	Magnitude	SD	NA	52	-0.0993927171359615
19	WALKING	Freq	NA	Gyroscope	NA	NA	Mean	X	52	0.228142361865385
19	WALKING	Freq	NA	Gyroscope	NA	NA	Mean	Y	52	-0.0973549846596154
19	WALKING	Freq	NA	Gyroscope	NA	NA	Mean	Z	52	-0.01050470716
19	WALKING	Freq	NA	Gyroscope	NA	NA	SD	X	52	-0.108388809533846
19	WALKING	Freq	NA	Gyroscope	NA	NA	SD	Y	52	-0.133010285461538
19	WALKING	Freq	NA	Gyroscope	NA	NA	SD	Z	52	-0.220271190807692
19	WALKING	Freq	NA	Gyroscope	NA	Magnitude	Mean	NA	52	-0.0952460452365385
19	WALKING	Freq	NA	Gyroscope	NA	Magnitude	SD	NA	52	-0.141598402309615
19	WALKING	Freq	NA	Gyroscope	Jerk	Magnitude	Mean	NA	52	-0.262442822846154
19	WALKING	Freq	NA	Gyroscope	Jerk	Magnitude	SD	NA	52	-0.336148733
19	WALKING	Freq	Body	Accelerometer	NA	NA	Mean	X	52	-0.0299815666923077
19	WALKING	Freq	Body	Accelerometer	NA	NA	Mean	Y	52	0.169258575663077
19	WALKING	Freq	Body	Accelerometer	NA	NA	Mean	Z	52	-0.104423357596154
19	WALKING	Freq	Body	Accelerometer	NA	NA	SD	X	52	-0.0578820787019231
19	WALKING	Freq	Body	Accelerometer	NA	NA	SD	Y	52	0.112615077990385
19	WALKING	Freq	Body	Accelerometer	NA	NA	SD	Z	52	-0.233872331063462
19	WALKING	Freq	Body	Accelerometer	NA	Magnitude	Mean	NA	52	0.0322272296217308
19	WALKING	Freq	Body	Accelerometer	NA	Magnitude	SD	NA	52	-0.324793406057692
19	WALKING	Freq	Body	Accelerometer	Jerk	NA	Mean	X	52	0.0336380997853846
19	WALKING	Freq	Body	Accelerometer	Jerk	NA	Mean	Y	52	0.0107318703980769
19	WALKING	Freq	Body	Accelerometer	Jerk	NA	Mean	Z	52	-0.129367902596154
19	WALKING	Freq	Body	Accelerometer	Jerk	NA	SD	X	52	0.0908366492173077
19	WALKING	Freq	Body	Accelerometer	Jerk	NA	SD	Y	52	0.0854010732076923
19	WALKING	Freq	Body	Accelerometer	Jerk	NA	SD	Z	52	-0.227829841936346
19	WALKING	Freq	Body	Accelerometer	Jerk	Magnitude	Mean	NA	52	0.0730179928688462
19	WALKING	Freq	Body	Accelerometer	Jerk	Magnitude	SD	NA	52	-0.0222869586038462
19	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	NA	NA	Mean	X	39	-0.205775427307692
19	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	NA	NA	Mean	Y	39	0.0274707556666667
19	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	NA	NA	Mean	Z	39	0.163962510807692
19	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	NA	NA	SD	X	39	0.267657219333333
19	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	NA	NA	SD	Y	39	0.0483147743589744
19	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	NA	NA	SD	Z	39	-0.0314083457948718
19	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	NA	Magnitude	Mean	NA	39	0.418004608615385
19	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	NA	Magnitude	SD	NA	39	0.237821231894872
19	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	Jerk	NA	Mean	X	39	-0.0337429578461538
19	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	Jerk	NA	Mean	Y	39	-0.0394612603358974
19	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	Jerk	NA	Mean	Z	39	-0.0545565563487179
19	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	Jerk	NA	SD	X	39	0.179148649684615
19	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	Jerk	NA	SD	Y	39	-0.0146299196923077
19	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	Jerk	NA	SD	Z	39	0.116646170221282
19	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	Jerk	Magnitude	Mean	NA	39	0.0875816618205128
19	WALKING_DOWNSTAIRS	Time	NA	Gyroscope	Jerk	Magnitude	SD	NA	39	-0.0438985022538462
19	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	NA	NA	Mean	X	39	0.262688053871795
19	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	NA	NA	Mean	Y	39	-0.0145942275069487
19	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	NA	NA	Mean	Z	39	-0.133695240660974
19	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	NA	NA	SD	X	39	0.626917070512821
19	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	NA	NA	SD	Y	39	0.514816445641026
19	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	NA	NA	SD	Z	39	0.049322451025641
19	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	NA	Magnitude	Mean	NA	39	0.644604325128205
19	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	NA	Magnitude	SD	NA	39	0.413472376589744
19	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	Jerk	NA	Mean	X	39	0.0730930306923077
19	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	Jerk	NA	Mean	Y	39	-0.0386872111282051
19	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	Jerk	NA	Mean	Z	39	-0.00955202497435897
19	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	Jerk	NA	SD	X	39	0.544273037307692
19	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	Jerk	NA	SD	Y	39	0.355306716915385
19	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	Jerk	NA	SD	Z	39	-0.0200111148717949
19	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	Jerk	Magnitude	Mean	NA	39	0.434490400974359
19	WALKING_DOWNSTAIRS	Time	Body	Accelerometer	Jerk	Magnitude	SD	NA	39	0.450612065720513
19	WALKING_DOWNSTAIRS	Time	Gravity	Accelerometer	NA	NA	Mean	X	39	0.881940855128205
19	WALKING_DOWNSTAIRS	Time	Gravity	Accelerometer	NA	NA	Mean	Y	39	-0.215018042307692
19	WALKING_DOWNSTAIRS	Time	Gravity	Accelerometer	NA	NA	Mean	Z	39	-0.126146868942821
19	WALKING_DOWNSTAIRS	Time	Gravity	Accelerometer	NA	NA	SD	X	39	-0.899726139487179
19	WALKING_DOWNSTAIRS	Time	Gravity	Accelerometer	NA	NA	SD	Y	39	-0.917880864102564
19	WALKING_DOWNSTAIRS	Time	Gravity	Accelerometer	NA	NA	SD	Z	39	-0.899363131794872
19	WALKING_DOWNSTAIRS	Time	Gravity	Accelerometer	NA	Magnitude	Mean	NA	39	0.644604325128205
19	WALKING_DOWNSTAIRS	Time	Gravity	Accelerometer	NA	Magnitude	SD	NA	39	0.413472376589744
19	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	NA	NA	Mean	X	39	0.474962448333333
19	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	NA	NA	Mean	Y	39	0.147083143564103
19	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	NA	NA	Mean	Z	39	0.210673073192308
19	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	NA	NA	SD	X	39	0.196613286661538
19	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	NA	NA	SD	Y	39	-0.028489571974359
19	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	NA	NA	SD	Z	39	-0.215892226769231
19	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	NA	Magnitude	Mean	NA	39	0.203979764835897
19	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	NA	Magnitude	SD	NA	39	0.0320366671179487
19	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	Jerk	Magnitude	Mean	NA	39	-0.0229045295641026
19	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	Jerk	Magnitude	SD	NA	39	-0.143254547512821
19	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	NA	NA	Mean	X	39	0.537012022051282
19	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	NA	NA	Mean	Y	39	0.494457802230769
19	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	NA	NA	Mean	Z	39	0.110659220744872
19	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	NA	NA	SD	X	39	0.658506543333333
19	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	NA	NA	SD	Y	39	0.427928785230769
19	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	NA	NA	SD	Z	39	-0.0783635041538461
19	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	NA	Magnitude	Mean	NA	39	0.586637550769231
19	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	NA	Magnitude	SD	NA	39	0.0828630624102564
19	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	Jerk	NA	Mean	X	39	0.474317256051282
19	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	Jerk	NA	Mean	Y	39	0.276716853307692
19	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	Jerk	NA	Mean	Z	39	0.0595905768717949
19	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	Jerk	NA	SD	X	39	0.476803887476923
19	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	Jerk	NA	SD	Y	39	0.349771285415897
19	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	Jerk	NA	SD	Z	39	-0.0983930104846154
19	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	Jerk	Magnitude	Mean	NA	39	0.538404846128205
19	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	Jerk	Magnitude	SD	NA	39	0.316346415348718
19	WALKING_UPSTAIRS	Time	NA	Gyroscope	NA	NA	Mean	X	40	0.0388537087875
19	WALKING_UPSTAIRS	Time	NA	Gyroscope	NA	NA	Mean	Y	40	-0.134514320575
19	WALKING_UPSTAIRS	Time	NA	Gyroscope	NA	NA	Mean	Z	40	-0.000233248224999999
19	WALKING_UPSTAIRS	Time	NA	Gyroscope	NA	NA	SD	X	40	-0.4068000325
19	WALKING_UPSTAIRS	Time	NA	Gyroscope	NA	NA	SD	Y	40	-0.17263322355
19	WALKING_UPSTAIRS	Time	NA	Gyroscope	NA	NA	SD	Z	40	-0.110117174875
19	WALKING_UPSTAIRS	Time	NA	Gyroscope	NA	Magnitude	Mean	NA	40	-0.06161577145
19	WALKING_UPSTAIRS	Time	NA	Gyroscope	NA	Magnitude	SD	NA	40	-0.26440144275
19	WALKING_UPSTAIRS	Time	NA	Gyroscope	Jerk	NA	Mean	X	40	-0.1018063044
19	WALKING_UPSTAIRS	Time	NA	Gyroscope	Jerk	NA	Mean	Y	40	-0.0346288461475
19	WALKING_UPSTAIRS	Time	NA	Gyroscope	Jerk	NA	Mean	Z	40	-0.0533545875525
19	WALKING_UPSTAIRS	Time	NA	Gyroscope	Jerk	NA	SD	X	40	-0.23937641116
19	WALKING_UPSTAIRS	Time	NA	Gyroscope	Jerk	NA	SD	Y	40	-0.49212221875
19	WALKING_UPSTAIRS	Time	NA	Gyroscope	Jerk	NA	SD	Z	40	-0.3754149830025
19	WALKING_UPSTAIRS	Time	NA	Gyroscope	Jerk	Magnitude	Mean	NA	40	-0.372790526575
19	WALKING_UPSTAIRS	Time	NA	Gyroscope	Jerk	Magnitude	SD	NA	40	-0.50740029025
19	WALKING_UPSTAIRS	Time	Body	Accelerometer	NA	NA	Mean	X	40	0.242118808925
19	WALKING_UPSTAIRS	Time	Body	Accelerometer	NA	NA	Mean	Y	40	-0.0303986615775
19	WALKING_UPSTAIRS	Time	Body	Accelerometer	NA	NA	Mean	Z	40	-0.151054607725
19	WALKING_UPSTAIRS	Time	Body	Accelerometer	NA	NA	SD	X	40	-0.1287420952375
19	WALKING_UPSTAIRS	Time	Body	Accelerometer	NA	NA	SD	Y	40	0.176349922525
19	WALKING_UPSTAIRS	Time	Body	Accelerometer	NA	NA	SD	Z	40	-0.1904685504575
19	WALKING_UPSTAIRS	Time	Body	Accelerometer	NA	Magnitude	Mean	NA	40	0.01738119347275
19	WALKING_UPSTAIRS	Time	Body	Accelerometer	NA	Magnitude	SD	NA	40	-0.177666828025
19	WALKING_UPSTAIRS	Time	Body	Accelerometer	Jerk	NA	Mean	X	40	0.08315450836225
19	WALKING_UPSTAIRS	Time	Body	Accelerometer	Jerk	NA	Mean	Y	40	0.056818586275
19	WALKING_UPSTAIRS	Time	Body	Accelerometer	Jerk	NA	Mean	Z	40	0.0316681980575
19	WALKING_UPSTAIRS	Time	Body	Accelerometer	Jerk	NA	SD	X	40	-0.1742790558
19	WALKING_UPSTAIRS	Time	Body	Accelerometer	Jerk	NA	SD	Y	40	-0.0128865483575
19	WALKING_UPSTAIRS	Time	Body	Accelerometer	Jerk	NA	SD	Z	40	-0.4442822275
19	WALKING_UPSTAIRS	Time	Body	Accelerometer	Jerk	Magnitude	Mean	NA	40	-0.114189605875
19	WALKING_UPSTAIRS	Time	Body	Accelerometer	Jerk	Magnitude	SD	NA	40	-0.284060693125
19	WALKING_UPSTAIRS	Time	Gravity	Accelerometer	NA	NA	Mean	X	40	0.8294283725
19	WALKING_UPSTAIRS	Time	Gravity	Accelerometer	NA	NA	Mean	Y	40	-0.3871007085
19	WALKING_UPSTAIRS	Time	Gravity	Accelerometer	NA	NA	Mean	Z	40	-0.2210087627
19	WALKING_UPSTAIRS	Time	Gravity	Accelerometer	NA	NA	SD	X	40	-0.916495992
19	WALKING_UPSTAIRS	Time	Gravity	Accelerometer	NA	NA	SD	Y	40	-0.9010448505
19	WALKING_UPSTAIRS	Time	Gravity	Accelerometer	NA	NA	SD	Z	40	-0.83693567475
19	WALKING_UPSTAIRS	Time	Gravity	Accelerometer	NA	Magnitude	Mean	NA	40	0.01738119347275
19	WALKING_UPSTAIRS	Time	Gravity	Accelerometer	NA	Magnitude	SD	NA	40	-0.177666828025
19	WALKING_UPSTAIRS	Freq	NA	Gyroscope	NA	NA	Mean	X	40	-0.194485509535
19	WALKING_UPSTAIRS	Freq	NA	Gyroscope	NA	NA	Mean	Y	40	-0.2254218170275
19	WALKING_UPSTAIRS	Freq	NA	Gyroscope	NA	NA	Mean	Z	40	-0.06612935167
19	WALKING_UPSTAIRS	Freq	NA	Gyroscope	NA	NA	SD	X	40	-0.4775147465
19	WALKING_UPSTAIRS	Freq	NA	Gyroscope	NA	NA	SD	Y	40	-0.149925160355
19	WALKING_UPSTAIRS	Freq	NA	Gyroscope	NA	NA	SD	Z	40	-0.207498123525
19	WALKING_UPSTAIRS	Freq	NA	Gyroscope	NA	Magnitude	Mean	NA	40	-0.28884026785
19	WALKING_UPSTAIRS	Freq	NA	Gyroscope	NA	Magnitude	SD	NA	40	-0.3771327525
19	WALKING_UPSTAIRS	Freq	NA	Gyroscope	Jerk	Magnitude	Mean	NA	40	-0.4771839145
19	WALKING_UPSTAIRS	Freq	NA	Gyroscope	Jerk	Magnitude	SD	NA	40	-0.58828966075
19	WALKING_UPSTAIRS	Freq	Body	Accelerometer	NA	NA	Mean	X	40	-0.15687949467775
19	WALKING_UPSTAIRS	Freq	Body	Accelerometer	NA	NA	Mean	Y	40	0.111818164225
19	WALKING_UPSTAIRS	Freq	Body	Accelerometer	NA	NA	Mean	Z	40	-0.2196444734075
19	WALKING_UPSTAIRS	Freq	Body	Accelerometer	NA	NA	SD	X	40	-0.11993477534
19	WALKING_UPSTAIRS	Freq	Body	Accelerometer	NA	NA	SD	Y	40	0.13255758081125
19	WALKING_UPSTAIRS	Freq	Body	Accelerometer	NA	NA	SD	Z	40	-0.2399806950525
19	WALKING_UPSTAIRS	Freq	Body	Accelerometer	NA	Magnitude	Mean	NA	40	-0.07962876322
19	WALKING_UPSTAIRS	Freq	Body	Accelerometer	NA	Magnitude	SD	NA	40	-0.368253499
19	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	NA	Mean	X	40	-0.2053226461925
19	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	NA	Mean	Y	40	-0.073928372175
19	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	NA	Mean	Z	40	-0.3806571232
19	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	NA	SD	X	40	-0.2172651781
19	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	NA	SD	Y	40	-0.0131695876025
19	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	NA	SD	Z	40	-0.50771620575
19	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	Magnitude	Mean	NA	40	-0.187391317015
19	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	Magnitude	SD	NA	40	-0.43467125
20	LAYING	Time	NA	Gyroscope	NA	NA	Mean	X	68	-0.0231760616308824
20	LAYING	Time	NA	Gyroscope	NA	NA	Mean	Y	68	-0.0954899626029412
20	LAYING	Time	NA	Gyroscope	NA	NA	Mean	Z	68	0.123680209926471
20	LAYING	Time	NA	Gyroscope	NA	NA	SD	X	68	-0.984477414264706
20	LAYING	Time	NA	Gyroscope	NA	NA	SD	Y	68	-0.972941910294118
20	LAYING	Time	NA	Gyroscope	NA	NA	SD	Z	68	-0.972409893529412
20	LAYING	Time	NA	Gyroscope	NA	Magnitude	Mean	NA	68	-0.9604473725
20	LAYING	Time	NA	Gyroscope	NA	Magnitude	SD	NA	68	-0.962153597941176
20	LAYING	Time	NA	Gyroscope	Jerk	NA	Mean	X	68	-0.0995033069117647
20	LAYING	Time	NA	Gyroscope	Jerk	NA	Mean	Y	68	-0.038776298
20	LAYING	Time	NA	Gyroscope	Jerk	NA	Mean	Z	68	-0.0610028293088235
20	LAYING	Time	NA	Gyroscope	Jerk	NA	SD	X	68	-0.989283577352941
20	LAYING	Time	NA	Gyroscope	Jerk	NA	SD	Y	68	-0.981540062058823
20	LAYING	Time	NA	Gyroscope	Jerk	NA	SD	Z	68	-0.986670534411765
20	LAYING	Time	NA	Gyroscope	Jerk	Magnitude	Mean	NA	68	-0.986749500882353
20	LAYING	Time	NA	Gyroscope	Jerk	Magnitude	SD	NA	68	-0.981079301617647
20	LAYING	Time	Body	Accelerometer	NA	NA	Mean	X	68	0.239507882205882
20	LAYING	Time	Body	Accelerometer	NA	NA	Mean	Y	68	-0.0144406281132353
20	LAYING	Time	Body	Accelerometer	NA	NA	Mean	Z	68	-0.104274322538235
20	LAYING	Time	Body	Accelerometer	NA	NA	SD	X	68	-0.962249114705882
20	LAYING	Time	Body	Accelerometer	NA	NA	SD	Y	68	-0.964098180294118
20	LAYING	Time	Body	Accelerometer	NA	NA	SD	Z	68	-0.972571998382353
20	LAYING	Time	Body	Accelerometer	NA	Magnitude	Mean	NA	68	-0.960743126176471
20	LAYING	Time	Body	Accelerometer	NA	Magnitude	SD	NA	68	-0.939489444558824
20	LAYING	Time	Body	Accelerometer	Jerk	NA	Mean	X	68	0.0892716006470588
20	LAYING	Time	Body	Accelerometer	Jerk	NA	Mean	Y	68	0.00110822495382353
20	LAYING	Time	Body	Accelerometer	Jerk	NA	Mean	Z	68	-0.00309891846569118
20	LAYING	Time	Body	Accelerometer	Jerk	NA	SD	X	68	-0.984270728235294
20	LAYING	Time	Body	Accelerometer	Jerk	NA	SD	Y	68	-0.977002606764706
20	LAYING	Time	Body	Accelerometer	Jerk	NA	SD	Z	68	-0.984989224117647
20	LAYING	Time	Body	Accelerometer	Jerk	Magnitude	Mean	NA	68	-0.984670073823529
20	LAYING	Time	Body	Accelerometer	Jerk	Magnitude	SD	NA	68	-0.980161687058824
20	LAYING	Time	Gravity	Accelerometer	NA	NA	Mean	X	68	-0.472431415573529
20	LAYING	Time	Gravity	Accelerometer	NA	NA	Mean	Y	68	0.864882956617647
20	LAYING	Time	Gravity	Accelerometer	NA	NA	Mean	Z	68	0.477573305
20	LAYING	Time	Gravity	Accelerometer	NA	NA	SD	X	68	-0.928674215147059
20	LAYING	Time	Gravity	Accelerometer	NA	NA	SD	Y	68	-0.976018476911765
20	LAYING	Time	Gravity	Accelerometer	NA	NA	SD	Z	68	-0.9765185525
20	LAYING	Time	Gravity	Accelerometer	NA	Magnitude	Mean	NA	68	-0.960743126176471
20	LAYING	Time	Gravity	Accelerometer	NA	Magnitude	SD	NA	68	-0.939489444558824
20	LAYING	Freq	NA	Gyroscope	NA	NA	Mean	X	68	-0.982619403529412
20	LAYING	Freq	NA	Gyroscope	NA	NA	Mean	Y	68	-0.973120029558823
20	LAYING	Freq	NA	Gyroscope	NA	NA	Mean	Z	68	-0.972278603529412
20	LAYING	Freq	NA	Gyroscope	NA	NA	SD	X	68	-0.985154588529412
20	LAYING	Freq	NA	Gyroscope	NA	NA	SD	Y	68	-0.973092518088235
20	LAYING	Freq	NA	Gyroscope	NA	NA	SD	Z	68	-0.974995267058824
20	LAYING	Freq	NA	Gyroscope	NA	Magnitude	Mean	NA	68	-0.969832241176471
20	LAYING	Freq	NA	Gyroscope	NA	Magnitude	SD	NA	68	-0.964205915441177
20	LAYING	Freq	NA	Gyroscope	Jerk	Magnitude	Mean	NA	68	-0.981119820588235
20	LAYING	Freq	NA	Gyroscope	Jerk	Magnitude	SD	NA	68	-0.981986152941177
20	LAYING	Freq	Body	Accelerometer	NA	NA	Mean	X	68	-0.965728781617647
20	LAYING	Freq	Body	Accelerometer	NA	NA	Mean	Y	68	-0.965595958382353
20	LAYING	Freq	Body	Accelerometer	NA	NA	Mean	Z	68	-0.976392651323529
20	LAYING	Freq	Body	Accelerometer	NA	NA	SD	X	68	-0.960997907205882
20	LAYING	Freq	Body	Accelerometer	NA	NA	SD	Y	68	-0.964960988382353
20	LAYING	Freq	Body	Accelerometer	NA	NA	SD	Z	68	-0.971901324705882
20	LAYING	Freq	Body	Accelerometer	NA	Magnitude	Mean	NA	68	-0.952827071323529
20	LAYING	Freq	Body	Accelerometer	NA	Magnitude	SD	NA	68	-0.9418940855
20	LAYING	Freq	Body	Accelerometer	Jerk	NA	Mean	X	68	-0.983889985147059
20	LAYING	Freq	Body	Accelerometer	Jerk	NA	Mean	Y	68	-0.9772207075
20	LAYING	Freq	Body	Accelerometer	Jerk	NA	Mean	Z	68	-0.982876212058823
20	LAYING	Freq	Body	Accelerometer	Jerk	NA	SD	X	68	-0.986213883088235
20	LAYING	Freq	Body	Accelerometer	Jerk	NA	SD	Y	68	-0.978451446764706
20	LAYING	Freq	Body	Accelerometer	Jerk	NA	SD	Z	68	-0.985707806323529
20	LAYING	Freq	Body	Accelerometer	Jerk	Magnitude	Mean	NA	68	-0.979695458088235
20	LAYING	Freq	Body	Accelerometer	Jerk	Magnitude	SD	NA	68	-0.979565196911765
20	SITTING	Time	NA	Gyroscope	NA	NA	Mean	X	66	-0.036405928969697
20	SITTING	Time	NA	Gyroscope	NA	NA	Mean	Y	66	-0.0650689347121212
20	SITTING	Time	NA	Gyroscope	NA	NA	Mean	Z	66	0.0642882138333333
20	SITTING	Time	NA	Gyroscope	NA	NA	SD	X	66	-0.976309017121212
20	SITTING	Time	NA	Gyroscope	NA	NA	SD	Y	66	-0.960104508636364
20	SITTING	Time	NA	Gyroscope	NA	NA	SD	Z	66	-0.945771803484848
20	SITTING	Time	NA	Gyroscope	NA	Magnitude	Mean	NA	66	-0.939574435606061
20	SITTING	Time	NA	Gyroscope	NA	Magnitude	SD	NA	66	-0.941069909848485
20	SITTING	Time	NA	Gyroscope	Jerk	NA	Mean	X	66	-0.0959970816060606
20	SITTING	Time	NA	Gyroscope	Jerk	NA	Mean	Y	66	-0.0407299244348485
20	SITTING	Time	NA	Gyroscope	Jerk	NA	Mean	Z	66	-0.0465835149090909
20	SITTING	Time	NA	Gyroscope	Jerk	NA	SD	X	66	-0.977414910909091
20	SITTING	Time	NA	Gyroscope	Jerk	NA	SD	Y	66	-0.979684097272727
20	SITTING	Time	NA	Gyroscope	Jerk	NA	SD	Z	66	-0.979742084090909
20	SITTING	Time	NA	Gyroscope	Jerk	Magnitude	Mean	NA	66	-0.983010276060606
20	SITTING	Time	NA	Gyroscope	Jerk	Magnitude	SD	NA	66	-0.97507615
20	SITTING	Time	Body	Accelerometer	NA	NA	Mean	X	66	0.278045439090909
20	SITTING	Time	Body	Accelerometer	NA	NA	Mean	Y	66	-0.0147229305131818
20	SITTING	Time	Body	Accelerometer	NA	NA	Mean	Z	66	-0.108369634515152
20	SITTING	Time	Body	Accelerometer	NA	NA	SD	X	66	-0.983081858939394
20	SITTING	Time	Body	Accelerometer	NA	NA	SD	Y	66	-0.93612270469697
20	SITTING	Time	Body	Accelerometer	NA	NA	SD	Z	66	-0.929106396818182
20	SITTING	Time	Body	Accelerometer	NA	Magnitude	Mean	NA	66	-0.952738043030303
20	SITTING	Time	Body	Accelerometer	NA	Magnitude	SD	NA	66	-0.937764028181818
